,log_price
449,0.21531617865510558
450,2.162907789570524
451,-0.6282735223012578
452,-1.3174968971113818
453,0.7555491991029085
454,1.0593869352792187
455,0.32529017399570015
456,0.1274879102772157
457,0.7933681149736496
458,0.41614522750990535
459,-1.1379745436749575
460,1.5499025565748734
461,-0.5474450928880402
462,-1.3339401291012367
463,-0.485699480922195
464,-0.6483102869260983
465,-3.339575758156729
466,0.003004016260974586
467,-0.6773059864946727
468,-0.5888232313858786
469,-0.577700614347563
470,-0.8878219236794018
471,1.189917270789569
472,1.803502897898297
473,1.7226744684850794
474,1.170580303331747
475,0.21531617865510558
476,-0.01752787485587524
477,-0.10659988683014622
478,-0.736660236788101
479,0.45517087663842604
480,-0.38788803691809826
481,-0.6569626090938899
482,1.1484765298473458
483,0.23349030232950863
484,2.082648744491046
485,-0.8612413776069388
486,1.5857372315962162
487,-1.5253427535643473
488,0.7795794213372876
489,1.92607325882473
490,-0.05084770196398502
491,-0.4310242724591135
492,-1.3174968971113818
493,0.6965198895249056
494,-0.29486829318516733
495,0.10246032193251826
496,0.8464955353251593
497,-0.835662789875725
498,0.5646190176207669
499,-0.11277141279824651
500,0.6391062677506921
501,0.04341365629130779
502,-0.5804751676985467
503,1.803502897898297
504,-0.9603515909894229
505,-1.2531116996880192
506,0.24790541085866236
507,-0.09333675442741937
508,0.533986394966584
509,2.2145893849059464
510,0.43900753285642413
511,0.06330055455734565
512,1.638252506436876
513,-0.8937068080157954
514,0.533986394966584
515,-0.8293216105924326
516,-0.7793402673230886
517,0.9108807327485221
518,2.9973447912172286
519,1.2359223228577245
520,-0.906849984560264
521,-1.6967886870496436
522,0.19696645686389486
523,-1.2930959434950569
524,-0.9945720020538533
525,0.853033171491645
526,0.6391062677506921
527,2.34986334792032
528,-0.45686387419962193
529,0.6738483602992354
530,-1.0259065953059232
531,-1.5993734148157743
532,1.3993936215136682
533,-2.023163503911364
534,-1.5617646327705441
535,-0.4936403207736742
536,-0.05084770196398502
537,0.4711978192690068
538,-1.1831952855333046
539,-0.5534577603768783
540,2.893254006201981
541,-0.9603515909894229
542,-0.7133623986744017
543,0.2514921568368524
544,-0.4055315214968427
545,1.2781280915770468
546,0.9902314463069679
547,-1.1014613379110263
548,-0.736660236788101
549,-1.4620233572686263
550,0.7933681149736496
551,2.162907789570524
552,-0.0550540855904267
553,-1.0938055429100633
554,-0.3020485717983431
555,0.8464955353251593
556,2.725570326219402
557,-1.2690045240719479
558,0.9108807327485221
559,-0.6396972044494424
560,-0.01752787485587524
561,-0.25960302258113854
562,1.2144624173412863
563,1.1774146742058105
564,0.6057993689949768
565,-0.12365500379245031
566,-1.1010960755902592
567,0.7009087710010046
568,0.5184827869854897
569,-0.2593685412633555
570,-0.5977684651427398
571,0.8333523587806873
572,-0.09333675442741937
573,0.6391062677506921
574,-1.0757007210448921
575,-0.8293216105924326
576,-1.0577668632232922
577,1.3194162705063393
578,0.2514921568368524
579,-1.799472149710042
580,0.5462987974478897
581,-1.072100376021688
582,0.8595483800457429
583,-0.10627107069318353
584,-1.040000770795694
585,-0.6483102869260983
586,0.6096610045793653
587,1.2571424478762772
588,-0.4310242724591135
589,0.7387116398978018
590,0.15972641211347577
591,-1.0649200974085125
592,-0.8937068080157954
593,-0.8548143615547034
594,-0.4830598954646774
595,-1.2491591874789632
596,-0.4182351235847833
597,0.4711978192690068
598,0.19696645686389486
599,1.8348950412308545
600,0.16723306785859754
601,-0.2831985730878726
602,-1.7474365267044782
603,-0.01752787485587524
604,-0.12147329024871682
605,0.019271194352122795
606,0.25507214174415804
607,-0.08690248029687839
608,-1.3926391503279765
609,0.45517087663842604
610,-0.5916140936529344
611,0.6391062677506921
612,0.2643486428485171
613,0.7662364902456813
614,-1.2373507674831088
615,-0.16782400455734792
616,0.23349030232950863
617,0.0829813672683034
618,-1.8529737561391977
619,-1.5067120410114427
620,-1.1010960755902592
621,0.4128566008336878
622,-1.5993734148157743
623,0.5028515758578423
624,-0.6773059864946727
625,-0.8969840848100064
626,0.3558910859147909
627,1.5317284329004703
628,0.29926169764416366
629,0.06330055455734565
630,-1.4357063343514052
631,0.3729423871316015
632,-0.16024243189022405
633,0.6391062677506921
634,0.29401292019652353
635,-0.21304474641569485
636,-1.4708773659900998
637,-1.2139519323128465
638,-0.7396772055416385
639,1.6724729175013067
640,-0.3903985216603459
641,-0.7979294672598751
642,0.4711978192690068
643,0.8582471251603268
644,-0.14561110302326163
645,-1.2531116996880192
646,0.3044960089895494
647,0.2514921568368524
648,-2.0591112288110685
649,-0.16782400455734792
650,-1.4183620911494432
651,0.21896494333357178
652,-0.6773059864946727
653,0.47916085580276335
654,-0.6084459447214877
655,1.4572411827705418
656,3.5875103792899443
657,0.12174151729724343
658,0.9058094842587613
659,1.2316496969140063
660,-1.0301238763082141
661,0.1274879102772157
662,0.04341365629130779
663,-0.7548343604625041
664,-0.6890293658868036
665,-0.6425638939461293
666,-0.7917128285472024
667,0.6536594533769281
668,-0.8937068080157954
669,1.8810312718661317
670,-0.01752787485587524
671,-0.12365500379245031
672,0.6795774187340834
673,1.1818109294812946
674,-0.35555017822750207
675,0.12939951731426458
676,-0.9603515909894229
677,-1.7168860325906434
678,0.057356319873880665
679,1.7226744684850794
680,-1.401174811576723
681,1.0310756319131478
682,0.5181714202447374
683,-0.22221955378058744
684,-0.2829611605704095
685,1.0394738089257551
686,-0.7067512496659993
687,0.16723306785859754
688,-0.34325769886677715
689,-0.3020485717983431
690,-0.415687596132427
691,2.201800236031616
692,-0.4835875191466261
693,-0.23606540925675767
694,0.7525239293674698
695,-1.2139519323128465
696,0.7798507523515317
697,-1.0435407185698184
698,-1.3756820606144522
699,1.418872576177883
700,1.0215439610601975
701,-1.6474565256122822
702,0.06330055455734565
703,0.0829813672683034
704,-2.417508329835624
705,-0.6773059864946727
706,-0.1019498369040785
707,0.3218402521915114
708,-0.7670477879623671
709,0.2514921568368524
710,-0.3310442713669175
711,-1.229519080380965
712,0.6066912128390067
713,-1.4620233572686263
714,-0.2593685412633555
715,-1.1755833257201878
716,-0.25702531896614605
717,-0.05084770196398502
718,0.8595483800457429
719,-1.05064047050525
720,-0.8940342813213681
721,0.3729423871316015
722,2.3259739583288943
723,0.5977538719646075
724,-0.536561501893833
725,-0.7067512496659993
726,-1.5067120410114427
727,-1.2139519323128465
728,-0.6598554983523476
729,1.4285376424873646
730,0.1446234980811467
731,-0.736660236788101
732,-0.268770448736852
733,0.3218402521915114
734,-0.5501757639996834
735,-0.45686387419962193
736,0.4487220370602734
737,0.5028515758578423
738,1.955518521996057
739,-1.3093283622349992
740,-0.4830598954646774
741,-0.021661024323857365
742,0.8853879817862512
743,-0.7979294672598751
744,-0.3068505501618352
745,0.3560606632559418
746,0.6391062677506921
747,-0.05948083825229522
748,0.20616347934544668
749,-0.12365500379245031
750,-0.6483160420300652
751,1.3598259105366726
752,-0.0719734084570282
753,0.7793080515531617
754,1.1485882496880169
755,-0.727637980243079
756,1.3447728745506744
757,1.970071707622293
758,1.163277878113382
759,-0.25655702123699237
760,0.3729423871316015
761,-0.2829611605704095
762,-0.6483102869260983
763,-0.4057847625707517
764,-0.25796226098365166
765,0.3560606632559418
766,1.0895886220136697
767,-1.1010960755902592
768,0.936035821441086
769,-0.2593685412633555
770,-0.1460528244884389
771,-0.5832537803828736
772,0.004024807164865152
773,-0.059269806369087547
774,-0.3310442713669175
775,-0.1902997867660779
776,-1.0297720783205537
777,0.11405251314704445
778,-0.4310242724591135
779,2.9973447912172286
780,-0.7979294672598751
781,-0.2829611605704095
782,-0.7067512496659993
783,0.8201175914170264
784,0.6391062677506921
785,-1.4357063343514052
786,0.14082892852517703
787,-0.01752787485587524
788,-1.31340823798439
789,-0.2444216353401885
790,0.22260671133530144
791,0.7107819978542541
792,2.041210414837795
793,-1.1759631999950722
794,-1.5067120410114427
795,-0.14583195091361778
796,0.8789609657340125
797,0.8067899477332746
798,0.02331631075030794
799,1.638252506436876
800,0.6391062677506921
801,1.8348950412308545
802,-0.18073755539934735
803,0.5646190176207669
804,-0.354563846639003
805,0.14082892852517703
806,-0.7793402673230886
807,0.3729423871316015
808,0.4259770774106598
809,-0.4777917050381513
810,-0.563888324877895
811,-0.19482703904331442
812,-0.5529103669645372
813,0.5646190176207669
814,3.119915152143662
815,-0.38538086634808716
816,-0.7670477879623671
817,-1.1755833257201878
818,0.7303757899493286
819,-1.2023597410983202
820,-0.6773059864946727
821,-0.7612366155101734
822,1.638252506436876
823,-0.9101500400056501
824,-0.1411995297713951
825,-1.3672599562093497
826,1.091892056414853
827,-1.8529737561391977
828,0.006064744451182103
829,0.6652222375317848
830,0.4711978192690068
831,-0.536561501893833
832,-1.0294203454867006
833,0.6752822459324423
834,-1.1763431502676163
835,-0.6802300539406078
836,-0.14561110302326163
837,-0.19052589325256283
838,-0.9267368828263018
839,-0.6368348355112814
840,-0.9468342283673017
841,-0.7067512496659993
842,-0.1511400193909053
843,-0.6483102869260983
844,-0.03203342274936051
845,-0.525739925999665
846,0.6795774187340834
847,0.5737132796796612
848,0.18587091548377885
849,-1.1454369557553328
850,0.27216275364419384
851,-0.9091396140292864
852,-0.11060215907186678
853,-0.059269806369087547
854,-0.6656545301280602
855,-0.42845954360078675
856,-1.0649200974085125
857,-0.059269806369087547
858,-0.16782400455734792
859,-1.946394954490958
860,-1.2139519323128465
861,0.3729423871316015
862,0.28664017592481095
863,1.2781280915770468
864,-0.9603515909894229
865,-0.9945720020538533
866,0.011155022038687928
867,-0.027877663036533447
868,-0.3746076930920691
869,-0.8937133569285731
870,0.6169174280913621
871,0.02311425942494284
872,1.0215439610601975
873,0.9975033687752511
874,1.170801151222103
875,-2.1776536318523037
876,-0.3310442713669175
877,-1.3422154425470056
878,-1.7474365267044782
879,-0.21350243564093882
880,-1.5993734148157743
881,-1.3756820606144522
882,0.8333523587806873
883,1.3194162705063393
884,1.9111776418309867
885,0.7798507523515317
886,0.007083892010365623
887,-0.41060276998660344
888,0.06330055455734565
889,0.8853879817862512
890,1.4761386663588405
891,-0.3068505501618352
892,-0.5916140936529344
893,-1.5157773633833125
894,-0.1383374926445172
895,1.418872576177883
896,0.6681019673192665
897,0.8595483800457429
898,-0.883908773742178
899,1.2676642555698427
900,1.0334510936749552
901,1.1258863609928018
902,-1.5993734148157743
903,-0.8293216105924326
904,0.2514921568368524
905,-0.7369617180858143
906,-1.1379745436749575
907,0.3218402521915114
908,-0.12365500379245031
909,-1.3011948104845272
910,0.533986394966584
911,-1.5524776635021225
912,-0.3604895345382442
913,-0.6831586303589454
914,0.62444070120008
915,0.38967537141906294
916,-0.6831586303589454
917,-1.0294203454867006
918,-0.8937068080157954
919,-1.1755833257201878
920,-0.5804751676985467
921,-1.1379745436749575
922,1.0334510936749552
923,-0.0550540855904267
924,1.4381537715426083
925,-0.9042140626507051
926,-0.1902997867660779
927,-0.48834274012544815
928,-0.3310442713669175
929,-0.8293216105924326
930,0.3044960089895494
931,-0.9045499392737479
932,-0.8299547766029532
933,1.2380550366483403
934,1.803502897898297
935,-0.3903985216603459
936,-0.8293532638800599
937,-1.1529288054349056
938,-0.536561501893833
939,0.3729423871316015
940,-0.736660236788101
941,0.38967537141906294
942,1.4013505319711608
943,1.2885345912088313
944,-0.19482703904331442
945,-1.1010960755902592
946,1.9845142215646312
947,-0.43128093594095207
948,1.5133787111092563
949,-0.12365500379245031
950,0.49025331121306376
951,-0.0154646683183947
952,0.8333523587806873
953,1.1508212675007854
954,0.3218402521915114
955,0.7798507523515317
956,-0.6890293658868036
957,-0.5611378806159054
958,-0.3903985216603459
959,0.6391062677506921
960,-0.35555017822750207
961,-0.16782400455734792
962,-1.5067120410114427
963,0.5797520174572638
964,-0.6197506294742319
965,-1.6329033399860462
966,0.4318518485081286
967,-0.1019498369040785
968,0.9172008098986796
969,0.26042949771125157
970,-1.0649200974085125
971,-0.29486829318516733
972,0.23077524621168755
973,0.9484895147937522
974,0.6332536238864194
975,0.021294829525965026
976,-1.272998597954057
977,-1.4532104345822872
978,-0.15801830535547493
979,-0.9603515909894229
980,0.8280695141199166
981,-0.1902997867660779
982,-0.38538086634808716
983,-0.670888841473446
984,0.2693249773508515
985,-0.9401114552200955
986,-1.1010960755902592
987,-0.28771505899995053
988,0.08278556527514191
989,0.6096610045793653
990,0.43900753285642413
991,0.62444070120008
992,-1.1529288054349056
993,-1.8153649740939677
994,-0.8871691718493095
995,-1.5998482695328289
996,0.3338876600723194
997,-1.697288537409409
998,-0.9002670267354593
999,0.7798507523515317
1000,-1.0294203454867006
1001,-1.1157616421408711
1002,0.2514921568368524
1003,-1.2139519323128465
1004,0.36620769414889215
1005,0.19696645686389486
1006,-0.6773059864946727
1007,0.2869919087586642
1008,-0.9583178430553293
1009,-0.01752787485587524
1010,0.04341365629130779
1011,1.2571424478762772
1012,0.2806507294753752
1013,-0.15003294770058315
1014,-1.9669337845369281
1015,0.21531617865510558
1016,0.04341365629130779
1017,-0.9401114552200955
1018,-0.6978696367638735
1019,1.1261124674792868
1020,-0.9134558396757712
1021,-0.4055315214968427
1022,-0.5392765580116575
1023,-0.07431164768468715
1024,-0.736660236788101
1025,-1.0202280803093742
1026,-0.736660236788101
1027,-1.2139519323128465
1028,0.2979158946108563
1029,1.2571424478762772
1030,3.1590749195188375
1031,0.33560249669534187
1032,-1.1763431502676163
1033,0.9559227197071205
1034,1.418872576177883
1035,-0.3068505501618352
1036,-0.21304474641569485
1037,-0.38037643280427874
1038,0.37630079902526925
1039,-1.4313554013351093
1040,0.3218402521915114
1041,0.1859859015034955
1042,-1.6232628044072
1043,0.02331631075030794
1044,0.45517087663842604
1045,0.003004016260974586
1046,0.13702676222829444
1047,0.19696645686389486
1048,0.8240977146291707
1049,-0.23606540925675767
1050,1.1485882496880169
1051,1.5499025565748734
1052,0.6332536238864194
1053,0.5493644662829977
1054,1.329599573354351
1055,-0.38538086634808716
1056,0.7771356962337073
1057,0.24431187822367664
1058,-0.16782400455734792
1059,-1.1793854920170703
1060,1.5317284329004703
1061,1.0095617040835296
1062,-0.2831985730878726
1063,-0.9945720020538533
1064,0.3218402521915114
1065,-2.276763845234788
1066,-1.1755833257201878
1067,-0.7186583822807572
1068,0.15972641211347577
1069,0.025335642605584845
1070,-0.4830598954646774
1071,1.8657767205283624
1072,1.4304647673924091
1073,0.19696645686389486
1074,-0.7067512496659993
1075,-0.7670477879623671
1076,-0.5005493415743885
1077,0.9731545553785842
1078,-0.6773059864946727
1079,-1.5248861646858491
1080,1.091892056414853
1081,0.19696645686389486
1082,0.10246032193251826
1083,0.7107819978542541
1084,-0.4830598954646774
1085,0.3218402521915114
1086,-1.3756820606144522
1087,0.14082892852517703
1088,-0.35555017822750207
1089,1.1209051955859166
1090,-0.0677294258396447
1091,0.8595483800457429
1092,0.40626221423971465
1093,-0.14561110302326163
1094,-0.12365500379245031
1095,-1.245214884023914
1096,-0.04455554348301745
1097,-0.9267368828263018
1098,-2.1331146726892447
1099,2.3139156230206157
1100,0.5827642011671555
1101,-0.9267368828263018
1102,-1.6474565256122822
1103,1.0745478132128912
1104,0.3218402521915114
1105,1.6893546413769662
1106,0.5180157177293002
1107,-1.5993734148157743
1108,-0.4464858077686402
1109,-0.9256243550649937
1110,-0.9945720020538533
1111,-0.53168416068313
1112,0.6681019673192665
1113,0.23349030232950863
1114,-1.0865428899640266
1115,0.7525239293674698
1116,0.5615778937828607
1117,-0.5203521736460034
1118,0.3304533346681672
1119,-1.3799071600900064
1120,-1.261041487538188
1121,1.409158071974037
1122,1.803502897898297
1123,0.15972641211347577
1124,-0.8167024184438798
1125,-1.9080263478982993
1126,-1.6474565256122822
1127,-1.0154041827485243
1128,-0.43616414415102567
1129,-0.6339767741277023
1130,0.19696645686389486
1131,-1.0364674089747206
1132,1.92607325882473
1133,-0.8104241270041338
1134,-0.1902997867660779
1135,-0.2829611605704095
1136,-1.3756820606144522
1137,-1.4270144133172316
1138,0.5028515758578423
1139,0.5646190176207669
1140,-0.38037643280427874
1141,0.5493644662829977
1142,0.7456303412870979
1143,-1.371466339835788
1144,-1.156685842131889
1145,0.17843771057040722
1146,0.17843771057040722
1147,0.8464955353251593
1148,0.11019630587099745
1149,-0.16782400455734792
1150,2.7352848304232475
1151,-0.8362980738525339
1152,0.7771356962337073
1153,-0.7670477879623671
1154,-0.536561501893833
1155,1.0095617040835296
1156,-0.7979294672598751
1157,-0.736660236788101
1158,-1.0470872768945132
1159,2.520053095692483
1160,-0.12365500379245031
1161,0.07316645430760665
1162,4.555184801458413
1163,-0.10197141863387099
1164,-0.01752787485587524
1165,-1.6572209760726513
1166,-0.8937068080157954
1167,-0.9966449672561666
1168,1.2571424478762772
1169,1.7226744684850794
1170,0.5028515758578423
1171,-0.48834274012544815
1172,1.1485882496880169
1173,0.15972641211347577
1174,0.3729423871316015
1175,0.43900753285642413
1176,-0.6598554983523476
1177,0.9107541164325311
1178,1.0941927004647773
1179,0.2693249773508515
1180,1.3091780708818377
1181,1.2036408414471182
1182,1.261358168654938
1183,-0.17678242414396003
1184,-1.2930959434950569
1185,0.3044960089895494
1186,-0.5749301084864918
1187,-0.6200341105451295
1188,-0.2593685412633555
1189,-1.4183620911494432
1190,-1.8748036681050246
1191,0.6536594533769281
1192,-0.2546849841894407
1193,0.5857716149879396
1194,-0.49895271984860284
1195,-0.4777917050381513
1196,-0.9808097575500229
1197,0.5797520174572638
1198,-1.1454369557553328
1199,0.03459701427416517
1200,-1.0793079043343543
1201,0.17843771057040722
1202,-1.7999997733919908
1203,0.23349030232950863
